,ID,Date_Time,Year,Month,Mdate,Day,Time,sensor_id,Sensor_Name,Hourly_Counts,sensor_description,sensor_name,installation_date,status,note,direction_1,direction_2,latitude,longitude,location
681,1683679,11/,2016,November,21,Monday,17,43,Monash Rd-Swanston St (West),292,Monash Rd-Swanston St (West),UM2_T,2015/04/15,A,,South,North,-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
682,1683680,11/,2016,November,21,Monday,17,44,Tin Alley-Swanston St (West),199,Tin Alley-Swanston St (West),UM3_T,2015/04/15,A,,South,North,-37.79690473,144.96440378,"(-37.79690473, 144.96440378)"
683,1683681,11/,2016,November,21,Monday,17,53,Collins St (North),1251,Collins Street (North),Col254_T,2015/09/23,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
684,1683682,11/,2016,November,21,Monday,18,1,Bourke Street Mall (North),2189,Bourke Street Mall (North),Bou292_T,2009/03/24,A,,West,East,-37.8134944,144.96515324,"(-37.8134944, 144.96515324)"
685,1683683,11/,2016,November,21,Monday,18,2,Bourke Street Mall (South),1406,Bourke Street Mall (South),Bou283_T,2009/03/30,A,,East,West,-37.81380667,144.96516719,"(-37.81380667, 144.96516719)"
686,1683684,11/,2016,November,21,Monday,18,5,Princes Bridge,2310,Princes Bridge,PriNW_T,2009/03/26,A,,North,South,-37.81874249,144.96787656,"(-37.81874249, 144.96787656)"
687,1683685,11/,2016,November,21,Monday,18,6,Flinders Street Station Underpass,2544,Flinders Street Station Underpass,FliS_T,2009/03/25,A,Upgraded on 8/09/21,North,South,-37.81911704,144.96558256,"(-37.81911704, 144.96558256)"
688,1683686,11/,2016,November,21,Monday,18,8,Webb Bridge,213,Webb Bridge,WebBN_T,2009/03/24,A,,North,South,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
689,1683687,11/,2016,November,21,Monday,18,9,Southern Cross Station,1008,Southern Cross Station,Col700_T,2009/03/23,A,,East,West,-37.81982992,144.95102556,"(-37.81982992, 144.95102556)"
690,1683688,11/,2016,November,21,Monday,18,10,Victoria Point,347,Victoria Point,BouHbr_T,2009/04/23,A,,West,East,-37.81876473,144.94710545,"(-37.81876473, 144.94710545)"
691,1683689,11/,2016,November,21,Monday,18,11,Waterfront City,72,Waterfront City,WatCit_T,2009/01/20,A,,East,West,-37.81564989,144.93970695,"(-37.81564989, 144.93970695)"
692,1683690,11/,2016,November,21,Monday,18,12,New Quay,183,New Quay,NewQ_T,2009/01/21,A,,West,East,-37.81457987,144.94292398,"(-37.81457987, 144.94292398)"
693,1683691,11/,2016,November,21,Monday,18,13,Flagstaff Station,1906,Flagstaff Station,Wil277_T,2009/03/24,R,,,,-37.81239679,144.95652653,"(-37.81239679, 144.95652653)"
694,1683692,11/,2016,November,21,Monday,18,14,Sandridge Bridge,893,Sandridge Bridge,SanBri_T,2019/09/25,A,,North,South,-37.82011242,144.96291898,"(-37.82011242, 144.96291898)"
695,1683693,11/,2016,November,21,Monday,18,15,State Library,1288,State Library,QV_T,2009/03/25,R,,South,North,-37.81064378,144.96447132,"(-37.81064378, 144.96447132)"
696,1683694,11/,2016,November,21,Monday,18,17,Collins Place (South),770,Collins Place (South),Col15_T,2009/03/30,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.97323592,"(-37.81362542, 144.97323592)"
697,1683695,11/,2016,November,21,Monday,18,18,Collins Place (North),795,Collins Place (North),Col12_T,2009/03/30,A,,East,West,-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
698,1683696,11/,2016,November,21,Monday,18,19,Chinatown-Swanston St (North),933,Chinatown-Swanston St (North),LtB210_T,2013/09/02,A,,East,West,-37.81237202,144.96550671,"(-37.81237202, 144.96550671)"
699,1683697,11/,2016,November,21,Monday,18,20,Chinatown-Lt Bourke St (South),608,Chinatown-Lt Bourke St (South),LtB170_T,2013/09/06,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
700,1683698,11/,2016,November,21,Monday,18,21,Bourke St-Russell St (West),784,Bourke St-Russell St (West),Rus180_T,2013/09/02,A,,South,North,-37.81244703,144.96778757,"(-37.81244703, 144.96778757)"
701,1683699,11/,2016,November,21,Monday,18,24,Spencer St-Collins St (North),2502,Spencer St-Collins St (North),Col620_T,2013/09/02,A,,East,West,-37.81887962,144.95449198,"(-37.81887962, 144.95449198)"
702,1683700,11/,2016,November,21,Monday,18,25,Melbourne Convention Exhibition Centre,674,Melbourne Convention Exhibition Centre,MCEC_T,2019/10/02,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.95604426,"(-37.82401776, 144.95604426)"
703,1683701,11/,2016,November,21,Monday,18,26,QV Market-Elizabeth St (West),462,QV Market-Elizabeth St (West),Eli483_T,2013/09/28,A,,South,North,-37.80869542,144.96049404,"(-37.80869542, 144.96049404)"
704,1683702,11/,2016,November,21,Monday,18,27,QV Market-Peel St,124,QV Market-Peel St,Vic_T,2013/08/16,A,,East,West,-37.80606888,144.95644693,"(-37.80606888, 144.95644693)"
705,1683703,11/,2016,November,21,Monday,18,28,The Arts Centre,2051,The Arts Centre,VAC_T,2013/08/23,A,,South,North,-37.82129924,144.96879309,"(-37.82129924, 144.96879309)"
706,1683704,11/,2016,November,21,Monday,18,29,St Kilda Rd-Alexandra Gardens,592,St Kilda Rd-Alexandra Gardens,AG_T,2013/10/11,A,sensor upgraded from laser to 3D on 19/12/2019,North,South,-37.81965808,144.96863453,"(-37.81965808, 144.96863453)"
707,1683705,11/,2016,November,21,Monday,18,30,Lonsdale St (South),753,Lonsdale St (South),Lon189_T,2013/10/14,A,,East,West,-37.81121849,144.96656807,"(-37.81121849, 144.96656807)"
708,1683706,11/,2016,November,21,Monday,18,31,Lygon St (West),370,Lygon St (West),Lyg161_T,2013/10/10,A,,South,North,-37.8016968,144.96658911,"(-37.8016968, 144.96658911)"
709,1683707,11/,2016,November,21,Monday,18,32,City Square,1610,City Square,CSq_T,2013/12/20,R,Device has been removed (24/01/2017),,,-37.81573742,144.96685718,"(-37.81573742, 144.96685718)"
710,1683708,11/,2016,November,21,Monday,18,33,Flinders St-Spring St (West),332,Flinders St-Spring St (West),Spr13_T,2014/04/23,R,,North,South,-37.81483252,144.97454056,"(-37.81483252, 144.97454056)"
711,1683709,11/,2016,November,21,Monday,18,34,Flinders St-Spark La,174,Flinders St-Spark La,Fli32_T,2014/06/08,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
712,1683710,11/,2016,November,21,Monday,18,35,Southbank,2369,Southbank,SouthB_T,2021/04/15,A,River side,East,West,-37.82017828,144.96508877,"(-37.82017828, 144.96508877)"
713,1683711,11/,2016,November,21,Monday,18,36,Queen St (West),358,Queen St (West),Que85_T,2015/01/20,A,,South,North,-37.81652527,144.96121063,"(-37.81652527, 144.96121063)"
714,1683712,11/,2016,November,21,Monday,18,37,Lygon St (East),229,Lygon St (East),Lyg260_T,2015/02/11,A,,North,South,-37.80310271,144.96671452,"(-37.80310271, 144.96671452)"
715,1683713,11/,2016,November,21,Monday,18,38,Flinders St-Swanston St (West),3810,Flinders St-Swanston St (West),Swa11_T,2014/12/05,R,Device has been removed (17/02/2017),,,-37.81723437,144.96715033,"(-37.81723437, 144.96715033)"
716,1683714,11/,2016,November,21,Monday,18,39,Alfred Place,283,Alfred Place,AlfPl_T,2019/12/04,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.96995745,"(-37.81379749, 144.96995745)"
717,1683715,11/,2016,November,21,Monday,18,40,Lonsdale St-Spring St (West),300,Lonsdale St-Spring St (West),Spr201_T,2015/01/19,A,,South,North,-37.80999341,144.97227588,"(-37.80999341, 144.97227588)"
718,1683716,11/,2016,November,21,Monday,18,42,Grattan St-Swanston St (West),199,Grattan St-Swanston St (West),UM1_T,2015/04/15,A,,South,North,-37.80008565,144.96386412,"(-37.80008565, 144.96386412)"
719,1683717,11/,2016,November,21,Monday,18,43,Monash Rd-Swanston St (West),164,Monash Rd-Swanston St (West),UM2_T,2015/04/15,A,,South,North,-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
720,1683718,11/,2016,November,21,Monday,18,44,Tin Alley-Swanston St (West),131,Tin Alley-Swanston St (West),UM3_T,2015/04/15,A,,South,North,-37.79690473,144.96440378,"(-37.79690473, 144.96440378)"
721,1683719,11/,2016,November,21,Monday,18,53,Collins St (North),670,Collins Street (North),Col254_T,2015/09/23,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
722,1683720,11/,2016,November,21,Monday,19,1,Bourke Street Mall (North),1559,Bourke Street Mall (North),Bou292_T,2009/03/24,A,,West,East,-37.8134944,144.96515324,"(-37.8134944, 144.96515324)"
723,1683721,11/,2016,November,21,Monday,19,2,Bourke Street Mall (South),686,Bourke Street Mall (South),Bou283_T,2009/03/30,A,,East,West,-37.81380667,144.96516719,"(-37.81380667, 144.96516719)"
724,1683722,11/,2016,November,21,Monday,19,5,Princes Bridge,1348,Princes Bridge,PriNW_T,2009/03/26,A,,North,South,-37.81874249,144.96787656,"(-37.81874249, 144.96787656)"
725,1683723,11/,2016,November,21,Monday,19,6,Flinders Street Station Underpass,1469,Flinders Street Station Underpass,FliS_T,2009/03/25,A,Upgraded on 8/09/21,North,South,-37.81911704,144.96558256,"(-37.81911704, 144.96558256)"
726,1683724,11/,2016,November,21,Monday,19,8,Webb Bridge,100,Webb Bridge,WebBN_T,2009/03/24,A,,North,South,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
727,1683725,11/,2016,November,21,Monday,19,9,Southern Cross Station,361,Southern Cross Station,Col700_T,2009/03/23,A,,East,West,-37.81982992,144.95102556,"(-37.81982992, 144.95102556)"
728,1683726,11/,2016,November,21,Monday,19,10,Victoria Point,183,Victoria Point,BouHbr_T,2009/04/23,A,,West,East,-37.81876473,144.94710545,"(-37.81876473, 144.94710545)"
729,1683727,11/,2016,November,21,Monday,19,11,Waterfront City,137,Waterfront City,WatCit_T,2009/01/20,A,,East,West,-37.81564989,144.93970695,"(-37.81564989, 144.93970695)"
730,1683728,11/,2016,November,21,Monday,19,12,New Quay,300,New Quay,NewQ_T,2009/01/21,A,,West,East,-37.81457987,144.94292398,"(-37.81457987, 144.94292398)"
731,1683729,11/,2016,November,21,Monday,19,13,Flagstaff Station,592,Flagstaff Station,Wil277_T,2009/03/24,R,,,,-37.81239679,144.95652653,"(-37.81239679, 144.95652653)"
732,1683730,11/,2016,November,21,Monday,19,14,Sandridge Bridge,487,Sandridge Bridge,SanBri_T,2019/09/25,A,,North,South,-37.82011242,144.96291898,"(-37.82011242, 144.96291898)"
733,1683731,11/,2016,November,21,Monday,19,15,State Library,1269,State Library,QV_T,2009/03/25,R,,South,North,-37.81064378,144.96447132,"(-37.81064378, 144.96447132)"
734,1683732,11/,2016,November,21,Monday,19,17,Collins Place (South),363,Collins Place (South),Col15_T,2009/03/30,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.97323592,"(-37.81362542, 144.97323592)"
735,1683733,11/,2016,November,21,Monday,19,18,Collins Place (North),259,Collins Place (North),Col12_T,2009/03/30,A,,East,West,-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
736,1683734,11/,2016,November,21,Monday,19,19,Chinatown-Swanston St (North),1128,Chinatown-Swanston St (North),LtB210_T,2013/09/02,A,,East,West,-37.81237202,144.96550671,"(-37.81237202, 144.96550671)"
737,1683735,11/,2016,November,21,Monday,19,20,Chinatown-Lt Bourke St (South),774,Chinatown-Lt Bourke St (South),LtB170_T,2013/09/06,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
738,1683736,11/,2016,November,21,Monday,19,21,Bourke St-Russell St (West),785,Bourke St-Russell St (West),Rus180_T,2013/09/02,A,,South,North,-37.81244703,144.96778757,"(-37.81244703, 144.96778757)"
739,1683737,11/,2016,November,21,Monday,19,24,Spencer St-Collins St (North),1222,Spencer St-Collins St (North),Col620_T,2013/09/02,A,,East,West,-37.81887962,144.95449198,"(-37.81887962, 144.95449198)"
740,1683738,11/,2016,November,21,Monday,19,25,Melbourne Convention Exhibition Centre,361,Melbourne Convention Exhibition Centre,MCEC_T,2019/10/02,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.95604426,"(-37.82401776, 144.95604426)"
741,1683739,11/,2016,November,21,Monday,19,26,QV Market-Elizabeth St (West),463,QV Market-Elizabeth St (West),Eli483_T,2013/09/28,A,,South,North,-37.80869542,144.96049404,"(-37.80869542, 144.96049404)"
742,1683740,11/,2016,November,21,Monday,19,27,QV Market-Peel St,99,QV Market-Peel St,Vic_T,2013/08/16,A,,East,West,-37.80606888,144.95644693,"(-37.80606888, 144.95644693)"
743,1683741,11/,2016,November,21,Monday,19,28,The Arts Centre,913,The Arts Centre,VAC_T,2013/08/23,A,,South,North,-37.82129924,144.96879309,"(-37.82129924, 144.96879309)"
744,1683742,11/,2016,November,21,Monday,19,29,St Kilda Rd-Alexandra Gardens,435,St Kilda Rd-Alexandra Gardens,AG_T,2013/10/11,A,sensor upgraded from laser to 3D on 19/12/2019,North,South,-37.81965808,144.96863453,"(-37.81965808, 144.96863453)"
745,1683743,11/,2016,November,21,Monday,19,30,Lonsdale St (South),721,Lonsdale St (South),Lon189_T,2013/10/14,A,,East,West,-37.81121849,144.96656807,"(-37.81121849, 144.96656807)"
746,1683744,11/,2016,November,21,Monday,19,31,Lygon St (West),496,Lygon St (West),Lyg161_T,2013/10/10,A,,South,North,-37.8016968,144.96658911,"(-37.8016968, 144.96658911)"
747,1683745,11/,2016,November,21,Monday,19,32,City Square,1446,City Square,CSq_T,2013/12/20,R,Device has been removed (24/01/2017),,,-37.81573742,144.96685718,"(-37.81573742, 144.96685718)"
748,1683746,11/,2016,November,21,Monday,19,33,Flinders St-Spring St (West),110,Flinders St-Spring St (West),Spr13_T,2014/04/23,R,,North,South,-37.81483252,144.97454056,"(-37.81483252, 144.97454056)"
749,1683747,11/,2016,November,21,Monday,19,34,Flinders St-Spark La,120,Flinders St-Spark La,Fli32_T,2014/06/08,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
750,1683748,11/,2016,November,21,Monday,19,35,Southbank,1951,Southbank,SouthB_T,2021/04/15,A,River side,East,West,-37.82017828,144.96508877,"(-37.82017828, 144.96508877)"
751,1683749,11/,2016,November,21,Monday,19,36,Queen St (West),220,Queen St (West),Que85_T,2015/01/20,A,,South,North,-37.81652527,144.96121063,"(-37.81652527, 144.96121063)"
752,1683750,11/,2016,November,21,Monday,19,37,Lygon St (East),299,Lygon St (East),Lyg260_T,2015/02/11,A,,North,South,-37.80310271,144.96671452,"(-37.80310271, 144.96671452)"
753,1683751,11/,2016,November,21,Monday,19,38,Flinders St-Swanston St (West),2530,Flinders St-Swanston St (West),Swa11_T,2014/12/05,R,Device has been removed (17/02/2017),,,-37.81723437,144.96715033,"(-37.81723437, 144.96715033)"
754,1683752,11/,2016,November,21,Monday,19,39,Alfred Place,200,Alfred Place,AlfPl_T,2019/12/04,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.96995745,"(-37.81379749, 144.96995745)"
755,1683753,11/,2016,November,21,Monday,19,40,Lonsdale St-Spring St (West),191,Lonsdale St-Spring St (West),Spr201_T,2015/01/19,A,,South,North,-37.80999341,144.97227588,"(-37.80999341, 144.97227588)"
756,1683754,11/,2016,November,21,Monday,19,42,Grattan St-Swanston St (West),134,Grattan St-Swanston St (West),UM1_T,2015/04/15,A,,South,North,-37.80008565,144.96386412,"(-37.80008565, 144.96386412)"
757,1683755,11/,2016,November,21,Monday,19,43,Monash Rd-Swanston St (West),117,Monash Rd-Swanston St (West),UM2_T,2015/04/15,A,,South,North,-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
758,1683756,11/,2016,November,21,Monday,19,44,Tin Alley-Swanston St (West),100,Tin Alley-Swanston St (West),UM3_T,2015/04/15,A,,South,North,-37.79690473,144.96440378,"(-37.79690473, 144.96440378)"
759,1683757,11/,2016,November,21,Monday,19,53,Collins St (North),454,Collins Street (North),Col254_T,2015/09/23,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
760,1683758,11/,2016,November,21,Monday,20,1,Bourke Street Mall (North),1073,Bourke Street Mall (North),Bou292_T,2009/03/24,A,,West,East,-37.8134944,144.96515324,"(-37.8134944, 144.96515324)"
761,1683759,11/,2016,November,21,Monday,20,2,Bourke Street Mall (South),398,Bourke Street Mall (South),Bou283_T,2009/03/30,A,,East,West,-37.81380667,144.96516719,"(-37.81380667, 144.96516719)"
762,1683760,11/,2016,November,21,Monday,20,5,Princes Bridge,1633,Princes Bridge,PriNW_T,2009/03/26,A,,North,South,-37.81874249,144.96787656,"(-37.81874249, 144.96787656)"
763,1683761,11/,2016,November,21,Monday,20,6,Flinders Street Station Underpass,1084,Flinders Street Station Underpass,FliS_T,2009/03/25,A,Upgraded on 8/09/21,North,South,-37.81911704,144.96558256,"(-37.81911704, 144.96558256)"
764,1683762,11/,2016,November,21,Monday,20,8,Webb Bridge,102,Webb Bridge,WebBN_T,2009/03/24,A,,North,South,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
765,1683763,11/,2016,November,21,Monday,20,9,Southern Cross Station,181,Southern Cross Station,Col700_T,2009/03/23,A,,East,West,-37.81982992,144.95102556,"(-37.81982992, 144.95102556)"
766,1683764,11/,2016,November,21,Monday,20,10,Victoria Point,127,Victoria Point,BouHbr_T,2009/04/23,A,,West,East,-37.81876473,144.94710545,"(-37.81876473, 144.94710545)"
767,1683765,11/,2016,November,21,Monday,20,11,Waterfront City,154,Waterfront City,WatCit_T,2009/01/20,A,,East,West,-37.81564989,144.93970695,"(-37.81564989, 144.93970695)"
768,1683766,11/,2016,November,21,Monday,20,12,New Quay,234,New Quay,NewQ_T,2009/01/21,A,,West,East,-37.81457987,144.94292398,"(-37.81457987, 144.94292398)"
769,1683767,11/,2016,November,21,Monday,20,13,Flagstaff Station,297,Flagstaff Station,Wil277_T,2009/03/24,R,,,,-37.81239679,144.95652653,"(-37.81239679, 144.95652653)"
770,1683768,11/,2016,November,21,Monday,20,14,Sandridge Bridge,355,Sandridge Bridge,SanBri_T,2019/09/25,A,,North,South,-37.82011242,144.96291898,"(-37.82011242, 144.96291898)"
771,1683769,11/,2016,November,21,Monday,20,15,State Library,974,State Library,QV_T,2009/03/25,R,,South,North,-37.81064378,144.96447132,"(-37.81064378, 144.96447132)"
772,1683770,11/,2016,November,21,Monday,20,17,Collins Place (South),355,Collins Place (South),Col15_T,2009/03/30,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.97323592,"(-37.81362542, 144.97323592)"
773,1683771,11/,2016,November,21,Monday,20,18,Collins Place (North),148,Collins Place (North),Col12_T,2009/03/30,A,,East,West,-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
774,1683772,11/,2016,November,21,Monday,20,19,Chinatown-Swanston St (North),933,Chinatown-Swanston St (North),LtB210_T,2013/09/02,A,,East,West,-37.81237202,144.96550671,"(-37.81237202, 144.96550671)"
775,1683773,11/,2016,November,21,Monday,20,20,Chinatown-Lt Bourke St (South),557,Chinatown-Lt Bourke St (South),LtB170_T,2013/09/06,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
776,1683774,11/,2016,November,21,Monday,20,21,Bourke St-Russell St (West),735,Bourke St-Russell St (West),Rus180_T,2013/09/02,A,,South,North,-37.81244703,144.96778757,"(-37.81244703, 144.96778757)"
777,1683775,11/,2016,November,21,Monday,20,24,Spencer St-Collins St (North),758,Spencer St-Collins St (North),Col620_T,2013/09/02,A,,East,West,-37.81887962,144.95449198,"(-37.81887962, 144.95449198)"
778,1683776,11/,2016,November,21,Monday,20,25,Melbourne Convention Exhibition Centre,291,Melbourne Convention Exhibition Centre,MCEC_T,2019/10/02,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.95604426,"(-37.82401776, 144.95604426)"
779,1683777,11/,2016,November,21,Monday,20,26,QV Market-Elizabeth St (West),425,QV Market-Elizabeth St (West),Eli483_T,2013/09/28,A,,South,North,-37.80869542,144.96049404,"(-37.80869542, 144.96049404)"
780,1683778,11/,2016,November,21,Monday,20,27,QV Market-Peel St,79,QV Market-Peel St,Vic_T,2013/08/16,A,,East,West,-37.80606888,144.95644693,"(-37.80606888, 144.95644693)"
781,1683779,11/,2016,November,21,Monday,20,28,The Arts Centre,1185,The Arts Centre,VAC_T,2013/08/23,A,,South,North,-37.82129924,144.96879309,"(-37.82129924, 144.96879309)"
782,1683780,11/,2016,November,21,Monday,20,29,St Kilda Rd-Alexandra Gardens,373,St Kilda Rd-Alexandra Gardens,AG_T,2013/10/11,A,sensor upgraded from laser to 3D on 19/12/2019,North,South,-37.81965808,144.96863453,"(-37.81965808, 144.96863453)"
783,1683781,11/,2016,November,21,Monday,20,30,Lonsdale St (South),696,Lonsdale St (South),Lon189_T,2013/10/14,A,,East,West,-37.81121849,144.96656807,"(-37.81121849, 144.96656807)"
784,1683782,11/,2016,November,21,Monday,20,31,Lygon St (West),544,Lygon St (West),Lyg161_T,2013/10/10,A,,South,North,-37.8016968,144.96658911,"(-37.8016968, 144.96658911)"
785,1683783,11/,2016,November,21,Monday,20,32,City Square,1011,City Square,CSq_T,2013/12/20,R,Device has been removed (24/01/2017),,,-37.81573742,144.96685718,"(-37.81573742, 144.96685718)"
786,1683784,11/,2016,November,21,Monday,20,33,Flinders St-Spring St (West),79,Flinders St-Spring St (West),Spr13_T,2014/04/23,R,,North,South,-37.81483252,144.97454056,"(-37.81483252, 144.97454056)"
787,1683785,11/,2016,November,21,Monday,20,34,Flinders St-Spark La,138,Flinders St-Spark La,Fli32_T,2014/06/08,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
788,1683786,11/,2016,November,21,Monday,20,35,Southbank,1420,Southbank,SouthB_T,2021/04/15,A,River side,East,West,-37.82017828,144.96508877,"(-37.82017828, 144.96508877)"
789,1683787,11/,2016,November,21,Monday,20,36,Queen St (West),189,Queen St (West),Que85_T,2015/01/20,A,,South,North,-37.81652527,144.96121063,"(-37.81652527, 144.96121063)"
790,1683788,11/,2016,November,21,Monday,20,37,Lygon St (East),327,Lygon St (East),Lyg260_T,2015/02/11,A,,North,South,-37.80310271,144.96671452,"(-37.80310271, 144.96671452)"
791,1683789,11/,2016,November,21,Monday,20,38,Flinders St-Swanston St (West),2489,Flinders St-Swanston St (West),Swa11_T,2014/12/05,R,Device has been removed (17/02/2017),,,-37.81723437,144.96715033,"(-37.81723437, 144.96715033)"
792,1683790,11/,2016,November,21,Monday,20,39,Alfred Place,88,Alfred Place,AlfPl_T,2019/12/04,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.96995745,"(-37.81379749, 144.96995745)"
793,1683791,11/,2016,November,21,Monday,20,40,Lonsdale St-Spring St (West),194,Lonsdale St-Spring St (West),Spr201_T,2015/01/19,A,,South,North,-37.80999341,144.97227588,"(-37.80999341, 144.97227588)"
794,1683792,11/,2016,November,21,Monday,20,42,Grattan St-Swanston St (West),104,Grattan St-Swanston St (West),UM1_T,2015/04/15,A,,South,North,-37.80008565,144.96386412,"(-37.80008565, 144.96386412)"
795,1683793,11/,2016,November,21,Monday,20,43,Monash Rd-Swanston St (West),79,Monash Rd-Swanston St (West),UM2_T,2015/04/15,A,,South,North,-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
796,1683794,11/,2016,November,21,Monday,20,44,Tin Alley-Swanston St (West),54,Tin Alley-Swanston St (West),UM3_T,2015/04/15,A,,South,North,-37.79690473,144.96440378,"(-37.79690473, 144.96440378)"
797,1683795,11/,2016,November,21,Monday,20,53,Collins St (North),268,Collins Street (North),Col254_T,2015/09/23,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
798,1683796,11/,2016,November,21,Monday,21,1,Bourke Street Mall (North),821,Bourke Street Mall (North),Bou292_T,2009/03/24,A,,West,East,-37.8134944,144.96515324,"(-37.8134944, 144.96515324)"
799,1683797,11/,2016,November,21,Monday,21,2,Bourke Street Mall (South),319,Bourke Street Mall (South),Bou283_T,2009/03/30,A,,East,West,-37.81380667,144.96516719,"(-37.81380667, 144.96516719)"
800,1683798,11/,2016,November,21,Monday,21,5,Princes Bridge,1476,Princes Bridge,PriNW_T,2009/03/26,A,,North,South,-37.81874249,144.96787656,"(-37.81874249, 144.96787656)"
801,1683799,11/,2016,November,21,Monday,21,6,Flinders Street Station Underpass,994,Flinders Street Station Underpass,FliS_T,2009/03/25,A,Upgraded on 8/09/21,North,South,-37.81911704,144.96558256,"(-37.81911704, 144.96558256)"
802,1683800,11/,2016,November,21,Monday,21,8,Webb Bridge,61,Webb Bridge,WebBN_T,2009/03/24,A,,North,South,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
803,1683801,11/,2016,November,21,Monday,21,9,Southern Cross Station,100,Southern Cross Station,Col700_T,2009/03/23,A,,East,West,-37.81982992,144.95102556,"(-37.81982992, 144.95102556)"
804,1683802,11/,2016,November,21,Monday,21,10,Victoria Point,93,Victoria Point,BouHbr_T,2009/04/23,A,,West,East,-37.81876473,144.94710545,"(-37.81876473, 144.94710545)"
805,1683803,11/,2016,November,21,Monday,21,11,Waterfront City,104,Waterfront City,WatCit_T,2009/01/20,A,,East,West,-37.81564989,144.93970695,"(-37.81564989, 144.93970695)"
806,1683804,11/,2016,November,21,Monday,21,12,New Quay,301,New Quay,NewQ_T,2009/01/21,A,,West,East,-37.81457987,144.94292398,"(-37.81457987, 144.94292398)"
807,1683805,11/,2016,November,21,Monday,21,13,Flagstaff Station,226,Flagstaff Station,Wil277_T,2009/03/24,R,,,,-37.81239679,144.95652653,"(-37.81239679, 144.95652653)"
808,1683806,11/,2016,November,21,Monday,21,14,Sandridge Bridge,334,Sandridge Bridge,SanBri_T,2019/09/25,A,,North,South,-37.82011242,144.96291898,"(-37.82011242, 144.96291898)"
809,1683807,11/,2016,November,21,Monday,21,15,State Library,721,State Library,QV_T,2009/03/25,R,,South,North,-37.81064378,144.96447132,"(-37.81064378, 144.96447132)"
810,1683808,11/,2016,November,21,Monday,21,17,Collins Place (South),191,Collins Place (South),Col15_T,2009/03/30,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.97323592,"(-37.81362542, 144.97323592)"
811,1683809,11/,2016,November,21,Monday,21,18,Collins Place (North),102,Collins Place (North),Col12_T,2009/03/30,A,,East,West,-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
812,1683810,11/,2016,November,21,Monday,21,19,Chinatown-Swanston St (North),742,Chinatown-Swanston St (North),LtB210_T,2013/09/02,A,,East,West,-37.81237202,144.96550671,"(-37.81237202, 144.96550671)"
813,1683811,11/,2016,November,21,Monday,21,20,Chinatown-Lt Bourke St (South),462,Chinatown-Lt Bourke St (South),LtB170_T,2013/09/06,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
814,1683812,11/,2016,November,21,Monday,21,21,Bourke St-Russell St (West),633,Bourke St-Russell St (West),Rus180_T,2013/09/02,A,,South,North,-37.81244703,144.96778757,"(-37.81244703, 144.96778757)"
815,1683813,11/,2016,November,21,Monday,21,24,Spencer St-Collins St (North),692,Spencer St-Collins St (North),Col620_T,2013/09/02,A,,East,West,-37.81887962,144.95449198,"(-37.81887962, 144.95449198)"
816,1683814,11/,2016,November,21,Monday,21,25,Melbourne Convention Exhibition Centre,341,Melbourne Convention Exhibition Centre,MCEC_T,2019/10/02,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.95604426,"(-37.82401776, 144.95604426)"
