,id,date_time,year,month,mdate,day,time,sensor_id,sensor_name_x,hourly_counts,sensor_description,sensor_name_y,installation_date,status,note,direction_1,direction_2,latitude,longitude,location
185977,2655807,5/2/2019,2019,May,2,Thursday,20,17,Collins Place (South),254,Collins Place (South),Col15_T,3/30/2009,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.9732359,"(-37.81362542, 144.97323592)"
185978,2655808,5/2/2019,2019,May,2,Thursday,20,18,Collins Place (North),179,Collins Place (North),Col12_T,3/30/2009,A,,East,West,-37.81344861,144.9730535,"(-37.81344861, 144.97305354)"
185979,2655809,5/2/2019,2019,May,2,Thursday,20,19,Chinatown-Swanston St (North),"1,078",Chinatown-Swanston St (North),LtB210_T,9/2/2013,A,,East,West,-37.81237202,144.9655067,"(-37.81237202, 144.96550671)"
185980,2655810,5/2/2019,2019,May,2,Thursday,20,20,Chinatown-Lt Bourke St (South),682,Chinatown-Lt Bourke St (South),LtB170_T,9/6/2013,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
185981,2655811,5/2/2019,2019,May,2,Thursday,20,21,Bourke St-Russell St (West),953,Bourke St-Russell St (West),Rus180_T,9/2/2013,A,,South,North,-37.81244703,144.9677876,"(-37.81244703, 144.96778757)"
185982,2655812,5/2/2019,2019,May,2,Thursday,20,22,Flinders St-Elizabeth St (East),"2,178",Flinders St-Elizabeth St (East),Eli274_T,8/12/2013,A,,South,North,-37.81786445,144.9650682,"(-37.81786445, 144.96506823)"
185983,2655813,5/2/2019,2019,May,2,Thursday,20,23,Spencer St-Collins St (South),211,Spencer St-Collins St (South),Col623_T,9/2/2013,A,,East,West,-37.81909256,144.9545275,"(-37.81909256, 144.95452749)"
185984,2655814,5/2/2019,2019,May,2,Thursday,20,24,Spencer St-Collins St (North),"1,026",Spencer St-Collins St (North),Col620_T,9/2/2013,A,,East,West,-37.81887962,144.954492,"(-37.81887962, 144.95449198)"
185985,2655815,5/2/2019,2019,May,2,Thursday,20,25,Melbourne Convention Exhibition Centre,354,Melbourne Convention Exhibition Centre,MCEC_T,10/2/2019,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.9560443,"(-37.82401776, 144.95604426)"
185986,2655816,5/2/2019,2019,May,2,Thursday,20,26,QV Market-Elizabeth St (West),583,QV Market-Elizabeth St (West),Eli483_T,9/28/2013,A,,South,North,-37.80869542,144.960494,"(-37.80869542, 144.96049404)"
185987,2655817,5/2/2019,2019,May,2,Thursday,20,27,QV Market-Peel St,152,QV Market-Peel St,Vic_T,8/16/2013,A,,East,West,-37.80606888,144.9564469,"(-37.80606888, 144.95644693)"
185988,2655818,5/2/2019,2019,May,2,Thursday,20,28,The Arts Centre,708,The Arts Centre,VAC_T,8/23/2013,A,,South,North,-37.82129924,144.9687931,"(-37.82129924, 144.96879309)"
185989,2655819,5/2/2019,2019,May,2,Thursday,20,30,Lonsdale St (South),765,Lonsdale St (South),Lon189_T,10/14/2013,A,,East,West,-37.81121849,144.9665681,"(-37.81121849, 144.96656807)"
185990,2655820,5/2/2019,2019,May,2,Thursday,20,31,Lygon St (West),434,Lygon St (West),Lyg161_T,10/10/2013,A,,South,North,-37.8016968,144.9665891,"(-37.8016968, 144.96658911)"
185991,2655821,5/2/2019,2019,May,2,Thursday,20,33,Flinders St-Spring St (West),96,Flinders St-Spring St (West),Spr13_T,4/23/2014,R,,North,South,-37.81483252,144.9745406,"(-37.81483252, 144.97454056)"
185992,2655822,5/2/2019,2019,May,2,Thursday,20,34,Flinders St-Spark La,116,Flinders St-Spark La,Fli32_T,6/8/2014,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
185993,2655823,5/2/2019,2019,May,2,Thursday,20,35,Southbank,"1,057",Southbank,SouthB_T,4/15/2021,A,River side,East,West,-37.82017828,144.9650888,"(-37.82017828, 144.96508877)"
185994,2655824,5/2/2019,2019,May,2,Thursday,20,36,Queen St (West),208,Queen St (West),Que85_T,1/20/2015,A,,South,North,-37.81652527,144.9612106,"(-37.81652527, 144.96121063)"
185995,2655825,5/2/2019,2019,May,2,Thursday,20,37,Lygon St (East),218,Lygon St (East),Lyg260_T,2/11/2015,A,,North,South,-37.80310271,144.9667145,"(-37.80310271, 144.96671452)"
185996,2655826,5/2/2019,2019,May,2,Thursday,20,39,Alfred Place,96,Alfred Place,AlfPl_T,12/4/2019,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.9699575,"(-37.81379749, 144.96995745)"
185997,2655827,5/2/2019,2019,May,2,Thursday,20,40,Lonsdale St-Spring St (West),266,Lonsdale St-Spring St (West),Spr201_T,1/19/2015,A,,South,North,-37.80999341,144.9722759,"(-37.80999341, 144.97227588)"
185998,2655828,5/2/2019,2019,May,2,Thursday,20,42,Grattan St-Swanston St (West),485,Grattan St-Swanston St (West),UM1_T,4/15/2015,A,,South,North,-37.80008565,144.9638641,"(-37.80008565, 144.96386412)"
185999,2655829,5/2/2019,2019,May,2,Thursday,20,43,Monash Rd-Swanston St (West),635,Monash Rd-Swanston St (West),UM2_T,4/15/2015,A,,South,North,-37.79844525,144.9641178,"(-37.79844525, 144.96411782)"
186000,2655830,5/2/2019,2019,May,2,Thursday,20,44,Tin Alley-Swanston St (West),158,Tin Alley-Swanston St (West),UM3_T,4/15/2015,A,,South,North,-37.79690473,144.9644038,"(-37.79690473, 144.96440378)"
186001,2655831,5/2/2019,2019,May,2,Thursday,20,46,Pelham St (South),129,Pelham St (South),Pel147_T,7/10/2017,A,,West,East,-37.80240719,144.9615673,"(-37.80240719, 144.96156731)"
186002,2655832,5/2/2019,2019,May,2,Thursday,20,47,Melbourne Central-Elizabeth St (East),878,Melbourne Central-Elizabeth St (East),Eli250_T,8/24/2017,A,,South,North,-37.81160331,144.9622008,"(-37.81160331, 144.96220077)"
186003,2655833,5/2/2019,2019,May,2,Thursday,20,48,QVM-Queen St (East),212,QVM-Queen St (East),QVMQ_T,10/2/2017,A,,East,West,-37.80631581,144.958667,"(-37.80631581, 144.95866698)"
186004,2655834,5/2/2019,2019,May,2,Thursday,20,49,QVM-Therry St (South),111,QVM-Therry St (South),Eli501_T,11/29/2017,A,,West,East,-37.80730067,144.9595606,"(-37.80730067, 144.95956055)"
186005,2655835,5/2/2019,2019,May,2,Thursday,20,50,Faraday St-Lygon St (West),405,Faraday St-Lygon St (West),Lyg309_T,11/30/2017,A,,North,South,-37.79808191,144.9672101,"(-37.79808191, 144.96721014)"
186006,2655836,5/2/2019,2019,May,2,Thursday,20,51,QVM-Franklin St (North),153,QVM-Franklin St (North),Fra118_T,11/30/2017,A,,West,East,-37.80841814,144.9590632,"(-37.80841814, 144.95906317)"
186007,2655837,5/2/2019,2019,May,2,Thursday,20,52,Elizabeth St-Lonsdale St (South),428,Elizabeth St-Lonsdale St (South),Eli263_T,7/31/2017,A,,West,East,-37.81252157,144.9619401,"(-37.81252157, 144.9619401)"
186008,2655838,5/2/2019,2019,May,2,Thursday,20,53,Collins St (North),383,Collins Street (North),Col254_T,9/23/2015,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
186009,2655839,5/2/2019,2019,May,2,Thursday,20,54,Lincoln-Swanston (West),358,Lincoln-Swanston (West),Swa607_T,6/26/2018,A,,South,North,-37.804024,144.963084,"(-37.804024, 144.963084)"
186010,2655840,5/2/2019,2019,May,2,Thursday,20,56,Lonsdale St - Elizabeth St (North),368,Lonsdale St - Elizabeth St (North),Lon364_T,7/25/2018,A,,East,West,-37.81234775,144.9615331,"(-37.81234775, 144.96153311)"
186011,2655841,5/2/2019,2019,May,2,Thursday,20,57,Bourke St Bridge,147,Bourke St Bridge,BouBri_T,8/13/2018,A,,West,East,-37.8176735,144.950256,"(-37.8176735, 144.95025595)"
186012,2655842,5/2/2019,2019,May,2,Thursday,20,58,Bourke St - Spencer St (North),545,Bourke St - Spencer St (North),Bou688_T,9/27/2018,A,,West,East,-37.81686074,144.9535808,"(-37.81686074, 144.95358075)"
186013,2655843,5/2/2019,2019,May,2,Thursday,20,59,Swanston St - RMIT Building 80,52,Building 80 RMIT,RMIT_T,2/13/2019,A,,North,South,-37.80825648,144.9630486,"(-37.80825648, 144.96304859)"
186014,2655844,5/2/2019,2019,May,2,Thursday,20,60,Flinders La - Swanston St (West) Temp,"1,686",Flinders La - Swanston St (West) Temporary,Swa31T_T,3/8/2019,R,Temporary for the duration of the metro tunnel works. Installed under the scaffolding.,North,South,-37.81668188,144.9668954,"(-37.81668188, 144.9668954)"
186015,2655845,5/2/2019,2019,May,2,Thursday,21,1,Bourke Street Mall (North),750,Bourke Street Mall (North),Bou292_T,3/24/2009,A,,West,East,-37.8134944,144.9651532,"(-37.8134944, 144.96515324)"
186016,2655846,5/2/2019,2019,May,2,Thursday,21,2,Bourke Street Mall (South),337,Bourke Street Mall (South),Bou283_T,3/30/2009,A,,East,West,-37.81380667,144.9651672,"(-37.81380667, 144.96516719)"
186017,2655847,5/2/2019,2019,May,2,Thursday,21,3,Melbourne Central,"1,659",Melbourne Central,Swa295_T,3/25/2009,A,,North,South,-37.81101523,144.9642949,"(-37.81101523, 144.96429485)"
186018,2655848,5/2/2019,2019,May,2,Thursday,21,4,Town Hall (West),"1,147",Town Hall (West),Swa123_T,3/23/2009,A,,South,North,-37.81487988,144.9660878,"(-37.81487988, 144.9660878)"
186019,2655849,5/2/2019,2019,May,2,Thursday,21,5,Princes Bridge,"1,054",Princes Bridge,PriNW_T,3/26/2009,A,,North,South,-37.81874249,144.9678766,"(-37.81874249, 144.96787656)"
186020,2655850,5/2/2019,2019,May,2,Thursday,21,6,Flinders Street Station Underpass,"1,045",Flinders Street Station Underpass,FliS_T,3/25/2009,A,Upgraded on 8/09/21,North,South,-37.81911704,144.9655826,"(-37.81911704, 144.96558256)"
186021,2655851,5/2/2019,2019,May,2,Thursday,21,7,Birrarung Marr,99,Birrarung Marr,Fed_T,12/17/2014,A,,East,West,-37.81862929,144.971694,"(-37.81862929, 144.97169395)"
186022,2655852,5/2/2019,2019,May,2,Thursday,21,8,Webb Bridge,70,Webb Bridge,WebBN_T,3/24/2009,A,,North,South,-37.82293543,144.9471751,"(-37.82293543, 144.94717511)"
186023,2655853,5/2/2019,2019,May,2,Thursday,21,9,Southern Cross Station,188,Southern Cross Station,Col700_T,3/23/2009,A,,East,West,-37.81982992,144.9510256,"(-37.81982992, 144.95102556)"
186024,2655854,5/2/2019,2019,May,2,Thursday,21,10,Victoria Point,59,Victoria Point,BouHbr_T,4/23/2009,A,,West,East,-37.81876473,144.9471055,"(-37.81876473, 144.94710545)"
186025,2655855,5/2/2019,2019,May,2,Thursday,21,11,Waterfront City,38,Waterfront City,WatCit_T,1/20/2009,A,,East,West,-37.81564989,144.939707,"(-37.81564989, 144.93970695)"
186026,2655856,5/2/2019,2019,May,2,Thursday,21,12,New Quay,186,New Quay,NewQ_T,1/21/2009,A,,West,East,-37.81457987,144.942924,"(-37.81457987, 144.94292398)"
186027,2655857,5/2/2019,2019,May,2,Thursday,21,14,Sandridge Bridge,335,Sandridge Bridge,SanBri_T,9/25/2019,A,,North,South,-37.82011242,144.962919,"(-37.82011242, 144.96291898)"
186028,2655858,5/2/2019,2019,May,2,Thursday,21,15,State Library,935,State Library,QV_T,3/25/2009,R,,South,North,-37.81064378,144.9644713,"(-37.81064378, 144.96447132)"
186029,2655859,5/2/2019,2019,May,2,Thursday,21,17,Collins Place (South),193,Collins Place (South),Col15_T,3/30/2009,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.9732359,"(-37.81362542, 144.97323592)"
186030,2655860,5/2/2019,2019,May,2,Thursday,21,18,Collins Place (North),107,Collins Place (North),Col12_T,3/30/2009,A,,East,West,-37.81344861,144.9730535,"(-37.81344861, 144.97305354)"
186031,2655861,5/2/2019,2019,May,2,Thursday,21,19,Chinatown-Swanston St (North),774,Chinatown-Swanston St (North),LtB210_T,9/2/2013,A,,East,West,-37.81237202,144.9655067,"(-37.81237202, 144.96550671)"
186032,2655862,5/2/2019,2019,May,2,Thursday,21,20,Chinatown-Lt Bourke St (South),534,Chinatown-Lt Bourke St (South),LtB170_T,9/6/2013,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
186033,2655863,5/2/2019,2019,May,2,Thursday,21,21,Bourke St-Russell St (West),648,Bourke St-Russell St (West),Rus180_T,9/2/2013,A,,South,North,-37.81244703,144.9677876,"(-37.81244703, 144.96778757)"
186034,2655864,5/2/2019,2019,May,2,Thursday,21,22,Flinders St-Elizabeth St (East),"1,837",Flinders St-Elizabeth St (East),Eli274_T,8/12/2013,A,,South,North,-37.81786445,144.9650682,"(-37.81786445, 144.96506823)"
186035,2655865,5/2/2019,2019,May,2,Thursday,21,23,Spencer St-Collins St (South),220,Spencer St-Collins St (South),Col623_T,9/2/2013,A,,East,West,-37.81909256,144.9545275,"(-37.81909256, 144.95452749)"
186036,2655866,5/2/2019,2019,May,2,Thursday,21,24,Spencer St-Collins St (North),838,Spencer St-Collins St (North),Col620_T,9/2/2013,A,,East,West,-37.81887962,144.954492,"(-37.81887962, 144.95449198)"
186037,2655867,5/2/2019,2019,May,2,Thursday,21,25,Melbourne Convention Exhibition Centre,305,Melbourne Convention Exhibition Centre,MCEC_T,10/2/2019,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.9560443,"(-37.82401776, 144.95604426)"
186038,2655868,5/2/2019,2019,May,2,Thursday,21,26,QV Market-Elizabeth St (West),437,QV Market-Elizabeth St (West),Eli483_T,9/28/2013,A,,South,North,-37.80869542,144.960494,"(-37.80869542, 144.96049404)"
186039,2655869,5/2/2019,2019,May,2,Thursday,21,27,QV Market-Peel St,130,QV Market-Peel St,Vic_T,8/16/2013,A,,East,West,-37.80606888,144.9564469,"(-37.80606888, 144.95644693)"
186040,2655870,5/2/2019,2019,May,2,Thursday,21,28,The Arts Centre,618,The Arts Centre,VAC_T,8/23/2013,A,,South,North,-37.82129924,144.9687931,"(-37.82129924, 144.96879309)"
186041,2655871,5/2/2019,2019,May,2,Thursday,21,30,Lonsdale St (South),635,Lonsdale St (South),Lon189_T,10/14/2013,A,,East,West,-37.81121849,144.9665681,"(-37.81121849, 144.96656807)"
186042,2655872,5/2/2019,2019,May,2,Thursday,21,31,Lygon St (West),398,Lygon St (West),Lyg161_T,10/10/2013,A,,South,North,-37.8016968,144.9665891,"(-37.8016968, 144.96658911)"
186043,2655873,5/2/2019,2019,May,2,Thursday,21,33,Flinders St-Spring St (West),63,Flinders St-Spring St (West),Spr13_T,4/23/2014,R,,North,South,-37.81483252,144.9745406,"(-37.81483252, 144.97454056)"
186044,2655874,5/2/2019,2019,May,2,Thursday,21,34,Flinders St-Spark La,86,Flinders St-Spark La,Fli32_T,6/8/2014,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
186045,2655875,5/2/2019,2019,May,2,Thursday,21,35,Southbank,843,Southbank,SouthB_T,4/15/2021,A,River side,East,West,-37.82017828,144.9650888,"(-37.82017828, 144.96508877)"
186046,2655876,5/2/2019,2019,May,2,Thursday,21,36,Queen St (West),212,Queen St (West),Que85_T,1/20/2015,A,,South,North,-37.81652527,144.9612106,"(-37.81652527, 144.96121063)"
186047,2655877,5/2/2019,2019,May,2,Thursday,21,37,Lygon St (East),136,Lygon St (East),Lyg260_T,2/11/2015,A,,North,South,-37.80310271,144.9667145,"(-37.80310271, 144.96671452)"
186048,2655878,5/2/2019,2019,May,2,Thursday,21,39,Alfred Place,132,Alfred Place,AlfPl_T,12/4/2019,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.9699575,"(-37.81379749, 144.96995745)"
186049,2655879,5/2/2019,2019,May,2,Thursday,21,40,Lonsdale St-Spring St (West),127,Lonsdale St-Spring St (West),Spr201_T,1/19/2015,A,,South,North,-37.80999341,144.9722759,"(-37.80999341, 144.97227588)"
186050,2655880,5/2/2019,2019,May,2,Thursday,21,42,Grattan St-Swanston St (West),313,Grattan St-Swanston St (West),UM1_T,4/15/2015,A,,South,North,-37.80008565,144.9638641,"(-37.80008565, 144.96386412)"
186051,2655881,5/2/2019,2019,May,2,Thursday,21,43,Monash Rd-Swanston St (West),497,Monash Rd-Swanston St (West),UM2_T,4/15/2015,A,,South,North,-37.79844525,144.9641178,"(-37.79844525, 144.96411782)"
186052,2655882,5/2/2019,2019,May,2,Thursday,21,44,Tin Alley-Swanston St (West),131,Tin Alley-Swanston St (West),UM3_T,4/15/2015,A,,South,North,-37.79690473,144.9644038,"(-37.79690473, 144.96440378)"
186053,2655883,5/2/2019,2019,May,2,Thursday,21,46,Pelham St (South),123,Pelham St (South),Pel147_T,7/10/2017,A,,West,East,-37.80240719,144.9615673,"(-37.80240719, 144.96156731)"
186054,2655884,5/2/2019,2019,May,2,Thursday,21,47,Melbourne Central-Elizabeth St (East),810,Melbourne Central-Elizabeth St (East),Eli250_T,8/24/2017,A,,South,North,-37.81160331,144.9622008,"(-37.81160331, 144.96220077)"
186055,2655885,5/2/2019,2019,May,2,Thursday,21,48,QVM-Queen St (East),166,QVM-Queen St (East),QVMQ_T,10/2/2017,A,,East,West,-37.80631581,144.958667,"(-37.80631581, 144.95866698)"
186056,2655886,5/2/2019,2019,May,2,Thursday,21,49,QVM-Therry St (South),98,QVM-Therry St (South),Eli501_T,11/29/2017,A,,West,East,-37.80730067,144.9595606,"(-37.80730067, 144.95956055)"
186057,2655887,5/2/2019,2019,May,2,Thursday,21,50,Faraday St-Lygon St (West),310,Faraday St-Lygon St (West),Lyg309_T,11/30/2017,A,,North,South,-37.79808191,144.9672101,"(-37.79808191, 144.96721014)"
186058,2655888,5/2/2019,2019,May,2,Thursday,21,51,QVM-Franklin St (North),113,QVM-Franklin St (North),Fra118_T,11/30/2017,A,,West,East,-37.80841814,144.9590632,"(-37.80841814, 144.95906317)"
186059,2655889,5/2/2019,2019,May,2,Thursday,21,52,Elizabeth St-Lonsdale St (South),429,Elizabeth St-Lonsdale St (South),Eli263_T,7/31/2017,A,,West,East,-37.81252157,144.9619401,"(-37.81252157, 144.9619401)"
186060,2655890,5/2/2019,2019,May,2,Thursday,21,53,Collins St (North),325,Collins Street (North),Col254_T,9/23/2015,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
186061,2655891,5/2/2019,2019,May,2,Thursday,21,54,Lincoln-Swanston (West),215,Lincoln-Swanston (West),Swa607_T,6/26/2018,A,,South,North,-37.804024,144.963084,"(-37.804024, 144.963084)"
186062,2655892,5/2/2019,2019,May,2,Thursday,21,56,Lonsdale St - Elizabeth St (North),266,Lonsdale St - Elizabeth St (North),Lon364_T,7/25/2018,A,,East,West,-37.81234775,144.9615331,"(-37.81234775, 144.96153311)"
186063,2655893,5/2/2019,2019,May,2,Thursday,21,57,Bourke St Bridge,87,Bourke St Bridge,BouBri_T,8/13/2018,A,,West,East,-37.8176735,144.950256,"(-37.8176735, 144.95025595)"
186064,2655894,5/2/2019,2019,May,2,Thursday,21,58,Bourke St - Spencer St (North),425,Bourke St - Spencer St (North),Bou688_T,9/27/2018,A,,West,East,-37.81686074,144.9535808,"(-37.81686074, 144.95358075)"
186065,2655895,5/2/2019,2019,May,2,Thursday,21,59,Swanston St - RMIT Building 80,38,Building 80 RMIT,RMIT_T,2/13/2019,A,,North,South,-37.80825648,144.9630486,"(-37.80825648, 144.96304859)"
186066,2655896,5/2/2019,2019,May,2,Thursday,21,60,Flinders La - Swanston St (West) Temp,"1,401",Flinders La - Swanston St (West) Temporary,Swa31T_T,3/8/2019,R,Temporary for the duration of the metro tunnel works. Installed under the scaffolding.,North,South,-37.81668188,144.9668954,"(-37.81668188, 144.9668954)"
186067,2655897,5/2/2019,2019,May,2,Thursday,22,1,Bourke Street Mall (North),392,Bourke Street Mall (North),Bou292_T,3/24/2009,A,,West,East,-37.8134944,144.9651532,"(-37.8134944, 144.96515324)"
186068,2655898,5/2/2019,2019,May,2,Thursday,22,2,Bourke Street Mall (South),170,Bourke Street Mall (South),Bou283_T,3/30/2009,A,,East,West,-37.81380667,144.9651672,"(-37.81380667, 144.96516719)"
186069,2655899,5/2/2019,2019,May,2,Thursday,22,3,Melbourne Central,"1,278",Melbourne Central,Swa295_T,3/25/2009,A,,North,South,-37.81101523,144.9642949,"(-37.81101523, 144.96429485)"
186070,2655900,5/2/2019,2019,May,2,Thursday,22,4,Town Hall (West),719,Town Hall (West),Swa123_T,3/23/2009,A,,South,North,-37.81487988,144.9660878,"(-37.81487988, 144.9660878)"
186071,2655901,5/2/2019,2019,May,2,Thursday,22,5,Princes Bridge,785,Princes Bridge,PriNW_T,3/26/2009,A,,North,South,-37.81874249,144.9678766,"(-37.81874249, 144.96787656)"
186072,2655902,5/2/2019,2019,May,2,Thursday,22,6,Flinders Street Station Underpass,805,Flinders Street Station Underpass,FliS_T,3/25/2009,A,Upgraded on 8/09/21,North,South,-37.81911704,144.9655826,"(-37.81911704, 144.96558256)"
186073,2655903,5/2/2019,2019,May,2,Thursday,22,7,Birrarung Marr,761,Birrarung Marr,Fed_T,12/17/2014,A,,East,West,-37.81862929,144.971694,"(-37.81862929, 144.97169395)"
186074,2655904,5/2/2019,2019,May,2,Thursday,22,8,Webb Bridge,60,Webb Bridge,WebBN_T,3/24/2009,A,,North,South,-37.82293543,144.9471751,"(-37.82293543, 144.94717511)"
186075,2655905,5/2/2019,2019,May,2,Thursday,22,9,Southern Cross Station,117,Southern Cross Station,Col700_T,3/23/2009,A,,East,West,-37.81982992,144.9510256,"(-37.81982992, 144.95102556)"
186076,2655906,5/2/2019,2019,May,2,Thursday,22,10,Victoria Point,49,Victoria Point,BouHbr_T,4/23/2009,A,,West,East,-37.81876473,144.9471055,"(-37.81876473, 144.94710545)"
186077,2655907,5/2/2019,2019,May,2,Thursday,22,11,Waterfront City,46,Waterfront City,WatCit_T,1/20/2009,A,,East,West,-37.81564989,144.939707,"(-37.81564989, 144.93970695)"
186078,2655908,5/2/2019,2019,May,2,Thursday,22,12,New Quay,153,New Quay,NewQ_T,1/21/2009,A,,West,East,-37.81457987,144.942924,"(-37.81457987, 144.94292398)"
186079,2655909,5/2/2019,2019,May,2,Thursday,22,14,Sandridge Bridge,280,Sandridge Bridge,SanBri_T,9/25/2019,A,,North,South,-37.82011242,144.962919,"(-37.82011242, 144.96291898)"
186080,2655910,5/2/2019,2019,May,2,Thursday,22,15,State Library,555,State Library,QV_T,3/25/2009,R,,South,North,-37.81064378,144.9644713,"(-37.81064378, 144.96447132)"
186081,2655911,5/2/2019,2019,May,2,Thursday,22,17,Collins Place (South),168,Collins Place (South),Col15_T,3/30/2009,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.9732359,"(-37.81362542, 144.97323592)"
